bank_name,category,question,answer
SBI,Charges,What are the charges for BSBDA accounts?,"BSBDA accounts have no maintenance charges. However, after 4 free withdrawals per month (ATM + Branch), additional withdrawals are charged at ₹15 + GST."
SBI,Charges,What is the fee for getting a balance certificate?,Issuance of a Balance Certificate or Interest Certificate by the branch is charged at ₹150 + GST. (Downloading it online is free).
SBI,Charges,Are there charges for old record retrieval?,"Yes, if you request transaction records older than 12 months from the branch, charges apply (approx ₹250 to ₹500 depending on the age of records)."
SBI,Charges,What is the Doorstep Banking service charge?,Financial services (Cash Pickup/Delivery) are charged at ₹75 + GST per visit. Non-financial services (Cheque pickup) are charged at ₹35 + GST.
SBI,Charges,What is the charge for changing a mobile number at the branch?,"Normally, updating KYC or contact details at the branch is free of cost."
SBI,Charges,What are the charges for a declined transaction due to insufficient funds?,"At ATMs or POS, if a transaction is declined due to insufficient funds, a fee of roughly ₹20-₹25 + GST may be charged."
SBI,Charges,Is there a fee for regenerating a Debit Card PIN?,"Regenerating a Green PIN via IVR, SMS, or Net Banking is free. If you request a physical PIN mailer, a charge may apply."
SBI,Charges,What is the interest rate on delayed payment of loans?,Penal interest of 2% p.a. over and above the applicable interest rate is charged on the overdue amount for the period of default.
SBI,Charges,What are the processing charges for Personal Loans?,"Processing fees vary. For Xpress Credit, it is usually low (e.g., 0.50% - 1% of the loan amount). During festive offers, it may be waived."
SBI,Charges,What is the foreclosure charge for Personal Loans?,"For Xpress Credit, SBI charges 3% of the outstanding amount as foreclosure charges if closed before the tenure."
SBI,Charges,Are there charges for converting a transaction to EMI?,"Yes, a one-time processing fee (e.g., ₹99 to ₹199) and interest on the EMI amount are applicable for Debit/Credit Card EMI conversions."
SBI,Charges,What are the charges for transferring funds to a mobile wallet?,"Loading a wallet via UPI/Debit Card is usually free for the customer, but wallet providers may have their own limits or charges."
SBI,Charges,What is the cost of a sol-id transfer?,Transferring your account from one branch to another (Sol-ID transfer) is free of cost.
SBI,Charges,What are the charges for issuance of a credit report (CIBIL)?,SBI may charge a nominal fee (approx ₹50) if you request a CIBIL report physically from the branch. Checking it on YONO is free.
SBI,Charges,What is the fee for unblocking a user ID at the branch?,"While you can do it online for free, if the branch intervenes for administrative unlocking, it is typically done free of charge as a service."
SBI,Charges,What are the charges for IMPS using USSD (*99#)?,"USSD transactions are charged by the telecom operator (approx ₹0.50 per session) and formerly by the bank, though limits are very low."
SBI,Charges,What is the charge for a 'No Dues Certificate'?,Issuing a No Dues Certificate after loan closure is typically free. Duplicate issuance may attract a small fee.
SBI,Charges,Are there charges for adding a beneficiary?,"No, adding a beneficiary for fund transfer via Net Banking or YONO is completely free."
SBI,Charges,What are the charges for failing to submit Form 15G/H?,"There is no 'charge', but if you fail to submit it, TDS (Tax Deducted at Source) will be deducted from your interest income, which you must then claim back via ITR."
SBI,Charges,What is the inactivity fee?,"SBI does not typically charge an 'inactivity fee', but inoperative accounts (no transaction for 2 years) may have restricted access requiring re-KYC."
SBI,Charges,What are the charges for a duplicate statement?,"If you request a printed duplicate statement from the branch, charges of ₹100 + GST per 40 entries (or per page) apply."
SBI,Charges,What is the 'Cash Handling Charge'?,"For large cash deposits (e.g., bundle deposits) at branches, a cash handling charge may apply depending on the volume and account type."
SBI,Investments,How do I open a Fixed Deposit (e-TDR) online?,"Log in to SBI Net Banking or YONO, go to 'Deposits' > 'Fixed Deposit' > 'Open Fixed Deposit'. Select the debit account, principal amount, and tenure to create it instantly."
SBI,Investments,What is the minimum tenure for an SBI Fixed Deposit?,The minimum tenure for a Domestic Retail Term Deposit is 7 days.
SBI,Investments,What is the maximum tenure for an SBI Fixed Deposit?,The maximum tenure for an SBI Fixed Deposit is 10 years.
SBI,Investments,Do Senior Citizens get extra interest on FDs?,"Yes, Senior Citizens (60 years and above) typically get an additional 0.50% interest over the card rate for all tenures."
SBI,Investments,What is the 'SBI WeCare' Deposit scheme?,SBI WeCare is a special FD scheme for Senior Citizens offering an additional 0.30% premium (total 0.80% over card rate) for tenures of 5 years and above.
SBI,Investments,What is the minimum amount required to open an FD?,"The minimum amount to open a term deposit at SBI is ₹1,000."
SBI,Investments,Can I withdraw my Fixed Deposit before maturity?,"Yes, premature withdrawal is allowed for most retail FDs, subject to a penalty of 0.50% to 1.00% on the applicable interest rate."
SBI,Investments,What is a Tax Saving Fixed Deposit?,It is a specific FD with a lock-in period of 5 years that offers tax deductions under Section 80C. You cannot withdraw it prematurely.
SBI,Investments,How is interest paid on Fixed Deposits?,You can choose to receive interest at maturity (Cumulative) or periodically (Monthly/Quarterly/Half-yearly/Yearly) for regular income.
SBI,Investments,What is the 'SBI Amrit Kalash' scheme?,"It is a specific duration FD scheme (400 days) offering attractive interest rates, available for a limited time as per bank notifications."
SBI,Investments,How do I open a Recurring Deposit (RD) online?,"Log in to YONO or Net Banking, go to 'Deposits' > 'Recurring Deposit'. Set the monthly installment amount and tenure (min 12 months) to start."
SBI,Investments,What is the minimum monthly installment for an RD?,The minimum installment for an SBI RD is ₹100.
SBI,Investments,Is there a penalty for missing an RD installment?,"Yes, a penalty of ₹1.50 per ₹100 per month is charged for RDs with a tenure of 5 years or less if installments are delayed/missed."
SBI,Investments,Can I change the RD installment amount later?,"No, in a regular RD, the installment amount is fixed. For variable installments, you should opt for the 'SBI Flexi Deposit' scheme."
SBI,Investments,What is the SBI Flexi Deposit Scheme?,"It allows you to vary your installment amount every month. You can deposit any amount between a minimum of ₹500 and a maximum of ₹50,000 in a financial year."
SBI,Investments,How do I apply for a loan against my FD?,You can avail of an overdraft or demand loan against your e-TDR/e-STDR online via Net Banking under the 'e-Fixed Deposit' tab. You can get up to 90% of the principal value.
SBI,Investments,What is the Public Provident Fund (PPF)?,"PPF is a government-backed long-term savings scheme with a tenure of 15 years, offering tax-free interest and Section 80C benefits."
SBI,Investments,How do I open a PPF account in SBI?,You can fill the application online via Net Banking ('e-Services' > 'New PPF Account'). Print the form and submit it to your branch with a photo and KYC to activate.
SBI,Investments,What is the minimum and maximum investment in PPF?,"The minimum deposit is ₹500 per financial year, and the maximum is ₹1,50,000."
SBI,Investments,Can I withdraw money from PPF before 15 years?,Partial withdrawals are allowed from the 7th financial year onwards. Premature closure is allowed only after 5 years for specific reasons like serious illness or higher education.
SBI,Investments,What is the Sukanya Samriddhi Yojana (SSY)?,SSY is a small savings scheme for the girl child. It offers high interest rates and tax benefits. It can be opened for a girl child below 10 years of age.
SBI,Investments,How many SSY accounts can a family open?,"A family can open a maximum of 2 SSY accounts (one for each girl child). Exceptionally, 3 accounts are allowed in the case of twins/triplets."
SBI,Investments,What is the maturity period of an SSY account?,The account matures 21 years after opening or upon the marriage of the girl child after she turns 18.
SBI,Investments,What documents are needed for SSY?,"You need the SSY Account Opening Form, the girl child's Birth Certificate, and the KYC documents (ID and Address proof) of the parent/guardian."
SBI,Investments,What is the Sovereign Gold Bond (SGB) Scheme?,SGBs are government securities denominated in grams of gold. They offer an interest rate of 2.50% p.a. plus asset appreciation.
SBI,Investments,How can I buy SGB through SBI?,"During the subscription window notified by RBI, you can apply via Net Banking under 'e-Services' > 'Sovereign Gold Bond' or via the YONO app."
SBI,Investments,What is the tenure of SGB?,"The tenure of the bond is 8 years. However, early exit options are available from the 5th year onwards on interest payment dates."
SBI,Investments,Is the interest earned on FDs taxable?,"Yes, interest on FDs is fully taxable. TDS is deducted if interest exceeds ₹40,000 (₹50,000 for senior citizens) in a financial year."
SBI,Investments,How do I submit Form 15G/H to avoid TDS?,Log in to Net Banking > 'e-Services' > 'Submit 15G/H'. Select your CIF and branch details to submit the form online instantly.
SBI,Investments,Who is eligible to submit Form 15G?,Resident individuals (below 60 years) whose total income is below the taxable limit can submit Form 15G to prevent TDS deduction on interest.
SBI,Investments,Who is eligible to submit Form 15H?,Senior Citizens (60 years and above) whose final tax liability is nil can submit Form 15H.
SBI,Investments,What is the 'SBI Annuity Deposit Scheme'?,"In this scheme, you deposit a lump sum amount and receive fixed monthly installments (comprising part principal and interest) for a chosen tenure (3/5/7/10 years)."
SBI,Investments,Can I extend my PPF account after 15 years?,"Yes, you can extend your PPF account in blocks of 5 years indefinitely, with or without making further contributions."
SBI,Investments,Is nomination facility available for investments?,"Yes, nomination is available and highly recommended for all investment accounts (FD, RD, PPF, SSY). You can add nominees online."
SBI,Investments,What happens to my FD if I don't close it on maturity?,"If you have set the maturity instruction to 'Auto-Renew', it renews automatically. Otherwise, proceeds are credited to your savings account or kept in a non-interest-bearing account."
SBI,Investments,What is the 'Multi Option Deposit' (MOD)?,"MOD is a term deposit linked to your savings account. You can withdraw funds from it in multiples of ₹1,000 via ATM/Cheque without breaking the entire deposit."
SBI,Investments,Can I transfer my PPF account from another bank to SBI?,"Yes, you can transfer your PPF account by submitting a transfer request at your existing bank/post office. They will send the documents to the SBI branch of your choice."
SBI,Investments,What is the 'Sarvottam' Term Deposit?,SBI Sarvottam is a non-callable term deposit (cannot be closed prematurely) for amounts above ₹15 Lakhs (or as specified) offering higher interest rates than standard FDs.
SBI,Investments,Can NRIs invest in PPF?,"NRIs cannot open a new PPF account. However, if they opened one before becoming an NRI, they can continue it until maturity on a non-repatriable basis."
SBI,Investments,Are SGB returns taxable?,"The interest of 2.5% is taxable. However, the capital gains tax arising on redemption of SGB has been exempted for individuals if held until maturity."
SBI,Investments,How do I check my PPF balance?,"If your PPF account is linked to your CIF, you can view the balance and statement in the YONO app or Net Banking dashboard alongside your savings account."
SBI,Investments,What is the penalty for reviving a dormant PPF account?,"If you fail to deposit the minimum ₹500/year, the account becomes discontinued. You can revive it by paying a penalty of ₹50 per year of default plus arrears."
SBI,Investments,Can a minor open an FD?,"Yes, an FD can be opened in the name of a minor under the guardianship of a parent."
SBI,Investments,Is there a discount on applying for SGB online?,"Yes, the government typically offers a discount of ₹50 per gram for investors who apply online and pay through digital modes."
SBI,Investments,What is the 'Reinvestment Plan' in FD?,"In a Reinvestment Plan (Cumulative FD), the interest is compounded quarterly and paid along with the principal at maturity, yielding a higher effective return."
SBI,Investments,Can I open a joint FD account?,"Yes, FDs can be opened jointly with 'Either or Survivor' or 'Former or Survivor' operating instructions."
SBI,Investments,What happens to SSY if the girl child marries before 21?,"If the girl child marries after turning 18, the account can be closed prematurely. No interest is payable after the date of marriage."
SBI,Investments,Can I take a loan against my PPF balance?,"Yes, a loan can be availed against the PPF balance from the 3rd financial year up to the 6th financial year."
SBI,Investments,How is the interest calculated on Savings Account?,Interest on Savings Bank accounts is calculated on a daily product basis and credited to the account quarterly.
SBI,Investments,What is the 'DreamSet' feature in YONO?,YONO allows you to create a 'Goal' (like buying a car) and automatically sets up an RD to help you save that amount over a specified period.
SBI,Investments,Can I download my FD advice online?,"Yes, you can view and download the Term Deposit advice/receipt from the 'Reports' or 'e-Deposits' section in Net Banking."
SBI,Investments,Does SBI offer Demat accounts?,"SBI offers Demat accounts through its subsidiary, SBI Cap Securities. You can view your Demat holdings via SBI Net Banking."
SBI,Investments,What is the lock-in period for 80C Tax Saver FD?,The lock-in period is strictly 5 years. No premature withdrawal or loan facility is available during this period.
SBI,Investments,How do I update my choice of maturity instruction for FD?,"You can change maturity instructions (e.g., from Auto-Renew to Repay Principal) via Net Banking before the FD matures."
SBI,Investments,Are there FDs for fewer than 7 days?,"No, as per RBI regulations, the minimum period for a bank Fixed Deposit is 7 days."
SBI,Investments,What is the National Pension System (NPS) contribution via SBI?,You can contribute to your NPS Tier-I or Tier-II account via SBI Net Banking under 'Payments/Transfers' > 'NPS Contribution'.
SBI,Support,What are the toll-free customer care numbers for SBI?,"You can call SBI's 24x7 toll-free numbers: 1800 1234, 1800 2100, 1800 11 2211, or 1800 425 3800 for any banking queries or complaints."
SBI,Support,How do I report an unauthorized transaction immediately?,Call the dedicated toll-free number 1800 11 1109 immediately to report unauthorized electronic transactions and block your digital services.
SBI,Support,What is the official email ID for SBI customer support?,You can email your queries or complaints to customercare@sbi.co.in or contactcentre@sbi.co.in.
SBI,Support,How do I lodge a complaint online?,"Visit the SBI Customer Request & Complaint Form (CMS) portal at crcf.sbi.co.in. Select the category (e.g., Digital Payments, Loans) and submit your complaint details."
SBI,Support,How can I track the status of my complaint?,Visit crcf.sbi.co.in and click on 'Status Enquiry'. Enter your Ticket Number (Complaint Reference Number) and Mobile Number to check the current status.
SBI,Support,What is the SMS code to express dissatisfaction with services?,"If you are unhappy with the services, you can send an SMS 'UNHAPPY' to 8008 20 20 20. An executive will call you back to address your grievance."
SBI,Support,What is the escalation matrix for complaints?,"If your complaint is not resolved by the Branch/Customer Care, you can escalate it to the Regional Manager, then the Network Nodal Officer, and finally to the Principal Nodal Officer."
SBI,Support,Who is the Banking Ombudsman?,"If your grievance is not resolved by the bank within 30 days, you can approach the Banking Ombudsman appointed by the RBI for redressal."
SBI,Support,How do I contact the SBI Ombudsman?,You can find the contact details of the Banking Ombudsman for your region on the RBI website (cms.rbi.org.in) or on the SBI website under 'Grievance Redressal'.
SBI,Support,What is the time limit for reporting a failed ATM transaction?,You should report a failed ATM transaction (where cash was not dispensed but account debited) immediately. The bank is liable to reverse it within T+5 days.
SBI,Support,What is the penalty if the bank fails to reverse a failed ATM transaction?,"If the bank fails to re-credit the amount within T+5 calendar days, it must pay a compensation of ₹100 per day of delay to the customer."
SBI,Support,How do I report a cyber crime or fraud?,"Apart from contacting the bank, report the incident on the National Cyber Crime Reporting Portal at cybercrime.gov.in or call the helpline 1930."
SBI,Support,What is the liability if I report fraud within 3 days?,"If you report an unauthorized electronic transaction within 3 working days of receiving the alert, your liability is Zero, and the bank will refund the full amount."
SBI,Support,What happens if I report fraud between 4 to 7 days?,"If reported within 4 to 7 working days, your liability is limited to the transaction value or a capped amount (e.g., ₹5,000 to ₹25,000 depending on account type), whichever is lower."
SBI,Support,How do I dispute a credit card transaction?,"Login to the SBI Card website/app, go to 'Services' > 'Dispute Transaction', select the transaction, and submit the dispute form with valid reasons."
SBI,Support,Can I lodge a complaint through the YONO app?,"Yes, go to the 'Get in Touch' or 'Service Request' section in the YONO app to call the helpline or raise a specific service request/complaint."
SBI,Support,What details do I need to provide while lodging a complaint?,"You should provide your Account Number, Date of Transaction, Amount, Transaction Reference Number (if available), and a brief description of the issue."
SBI,Support,How long does it take to resolve a standard complaint?,"Most complaints are resolved within 7 to 10 working days. However, complex issues involving other banks (like failed UPI) may take longer."
SBI,Support,What is the SBI 'Customer Day'?,SBI observes 'Customer Day' on the 15th of every month where customers can meet senior branch officials/controllers between 3:00 PM and 5:00 PM to discuss grievances.
SBI,Support,How do I find the Nodal Officer's contact details?,The contact details of Network Nodal Officers are displayed in every branch and are also available on the SBI website under the 'Contact Us' > 'Grievance Redressal' section.
SBI,Support,Can I complain via Twitter/X?,"Yes, you can tweet your grievance to the official handle @TheOfficialSBI. Do not share sensitive details like account number or passwords publicly; use Direct Message (DM)."
SBI,Support,What should I do if my complaint ticket is closed without resolution?,You can re-open the ticket via the CMS portal or escalate the issue to the Nodal Officer referencing the closed ticket number.
SBI,Support,Is there a separate helpline for Home Loans?,"Yes, for Home Loan related queries, you can email customercare.homeloans@sbi.co.in or call the general helpline and select the Loans option."
SBI,Support,How do I report a lost wallet containing cards?,Immediately block all cards via the helpline (1800 11 2211) or app. You may also need to file a police FIR if personal ID proofs were also lost.
SBI,Support,What is the 'Sanmaan' initiative?,"It represents SBI's commitment to treating all customers with dignity and respect, ensuring transparent and fair dealing in all interactions."
SBI,Support,Can I file a complaint for a transaction done at another bank's ATM?,"Yes, if you used an SBI card, you must lodge the complaint with SBI (Issuer Bank), even if the transaction failed at another bank's (Acquirer Bank) ATM."
SBI,Support,How do I dispute a UPI transaction marked as successful but not received?,Raise a dispute in the UPI app (YONO/BHIM) immediately using the 'Raise Dispute' button against the transaction. You can also log it on the CMS portal.
SBI,Support,What is the chargeback process?,"For failed merchant transactions (online shopping) where refund is refused, the bank can initiate a 'Chargeback' to claim the money from the merchant's bank on your behalf."
SBI,Support,How do I report harassment by recovery agents?,"If you face harassment, complain to the branch manager or Nodal Officer immediately. You can also report it to the Banking Ombudsman."
SBI,Support,What is the helpline for Pensioners?,SBI has a dedicated toll-free number 1800 11 0009 for pension-related queries and grievance redressal.
SBI,Support,How do I complain about a rude employee?,You can lodge a complaint with the Branch Manager in the complaint register available at the branch or submit it online via the CMS portal under 'Staff Behaviour'.
SBI,Support,What is the 'Doorstep Banking' grievance contact?,"For issues related to Doorstep Banking services (DSB), you can call the dedicated DSB helpline 1800 11 1103."
SBI,Support,Can I file a complaint anonymously?,"While you can provide feedback anonymously, specific grievances regarding transactions or accounts require your details for investigation and resolution."
SBI,Support,What is the timeline for UPI dispute resolution?,"As per NPCI guidelines, UPI disputes should ideally be resolved within T+1 day. If auto-reversal fails, it may take up to T+5 days."
SBI,Support,How do I report a phishing website?,Email the URL and details to report.phishing@sbi.co.in so the bank's security team can take action to take down the site.
SBI,Support,What do I do if my Fastag is blacklisted incorrectly?,Call the SBI Fastag helpline 1800 11 0018 or log a ticket in the Fastag portal to resolve balance or blacklisting issues.
SBI,Support,Is there a dedicated helpline for NRI customers?,"Yes, NRIs can call +91-80-26599990 (tolled) or use country-specific toll-free numbers available on the SBI NRI website."
SBI,Support,How do I update my contact details for complaints?,Ensure your current mobile number and email are updated in the bank's records so you receive status updates and calls from the resolution team.
SBI,Support,What is the 'Internal Ombudsman'?,The Internal Ombudsman is an independent authority within the bank who reviews rejected complaints before the bank sends a final rejection letter to the customer.
SBI,Support,Can I approach the Consumer Court against the bank?,"Yes, if you are unsatisfied with the Banking Ombudsman's decision, you have the right to approach the Consumer Forums or Civil Courts."
SBI,Support,How do I get a refund for a double debit?,"If your account was debited twice for one transaction, the duplicate entry is usually reversed automatically. If not, lodge a complaint on CMS with both transaction references."
SBI,Support,What is the procedure for a deceased claim settlement complaint?,"If there is a delay in settlement, contact the Branch Manager. If unresolved, escalate to the Regional Manager or the Nodal Officer for quick disposal."
SBI,Support,How do I report an issue with the YONO app (technical glitch)?,Take a screenshot of the error and email it to feedback.yono@sbi.co.in or report it via the 'Support' section in the app store/Play store.
SBI,Support,What is the helpline for SBI Credit Card specific disputes?,"For credit card issues, call 1860 180 1290 or 39 02 02 02 (prefix local STD code)."
SBI,Support,Can I complain if my loan application is rejected?,"Banks can reject loans based on internal criteria. However, if you feel it was biased or incorrect, you can ask for the specific reason or complain to the Regional Office."
SBI,Support,How do I report a cash shortage in an ATM withdrawal?,"Show the cash to the CCTV camera (if safe to do so), count it, and immediately call the customer care to log a dispute for partial dispensation."
SBI,Support,What if the branch refuses to accept my complaint?,Refusal to accept a complaint is a serious lapse. You can directly email the Network Nodal Officer or lodge the complaint online on the CMS portal.
SBI,Support,How do I stop promotional calls from SBI?,You can enable 'Do Not Disturb' (DND) on your mobile operator. You can also request the branch to mark your account as 'Do not call for marketing'.
SBI,Support,What is the resolution time for pension arrears complaints?,Complaints regarding pension calculation or arrears are typically resolved within 15-20 days as they involve verification with the the Central Pension Processing Centre (CPPC).
SBI,Support,How do I give positive feedback or appreciation?,You can use the same CMS portal (crcf.sbi.co.in) and select 'Appreciation' to record positive feedback for a branch or employee.
SBI,Support,Who handles complaints regarding third-party products (Insurance/Mutual Funds)?,"While you can complain to the branch, the resolution often lies with the respective subsidiary (SBI Life, SBI Mutual Fund). The branch acts as a facilitator."
SBI,Support,What is the 'Samadhan' day?,Some circles organize 'Samadhan' days/camps to resolve pending long-standing grievances of customers on the spot.
SBI,Service Request,How do I request a new cheque book via YONO?,"Log in to YONO, go to 'Service Request' > 'Cheque Book Services' > 'Request Cheque Book'. Select the account, number of leaves, and confirm the delivery address."
SBI,Service Request,How can I request a cheque book via Net Banking?,"Log in to onlinesbi.sbi, go to 'Request & Enquiries' > 'Cheque Book Services' > 'Cheque Book Request'. Select the account and submit."
SBI,Service Request,Can I request a cheque book through an ATM?,"Yes, insert your debit card, select 'Services' > 'Request Cheque Book'. The cheque book will be delivered to your registered address."
SBI,Service Request,How do I track the delivery status of my cheque book?,"After dispatch, you receive an SMS with the Speed Post number. You can track it on the India Post website or via the 'Cheque Book Request' history in Net Banking."
SBI,Service Request,How do I stop payment of a cheque I issued?,"Log in to Net Banking or YONO, go to 'Service Request' > 'Cheque Book Services' > 'Stop Cheque Payment'. Enter the cheque number and reason to stop it immediately."
SBI,Service Request,What is Form 15G and how do I submit it?,Form 15G is a declaration to prevent TDS deduction on interest income for individuals below 60 years. You can submit it online via Net Banking under 'e-Services' > 'Submit 15G/H'.
SBI,Service Request,Who should submit Form 15H?,"Form 15H is for Senior Citizens (60 years and above) to declare that their total taxable income is nil, ensuring no TDS is deducted on interest earnings."
SBI,Service Request,How can I check the status of my Form 15G/H submission?,"In Net Banking, go to 'e-Services' > '15G/H Inquiry'. It will show whether your form was successfully processed or rejected."
SBI,Service Request,Can I download the acknowledgment for Form 15G/H?,"Yes, after successful submission or via the '15G/H Inquiry' tab, you can download the UIN (Unique Identification Number) acknowledgment receipt."
SBI,Service Request,Do I need to submit Form 15G/H every year?,"Yes, Form 15G/H is valid only for one financial year. You must submit a fresh form at the beginning of every financial year (April) if you are eligible."
SBI,Service Request,How do I download my TDS Certificate (Form 16A)?,"Log in to Net Banking, go to 'e-Services' > 'TDS Certificate'. You can view and download the Form 16A for tax filing purposes."
SBI,Service Request,How do I request an Interest Certificate for my accounts?,Go to 'e-Services' > 'My Certificates' > 'Interest Certificate'. You can generate a consolidated certificate showing interest paid on Savings and FDs for any financial year.
SBI,Service Request,How do I issue a Demand Draft (DD) online?,"Go to 'Payments/Transfers' > 'Issue Demand Draft'. Enter the beneficiary name, amount, and choose to collect it from a branch or have it couriered to you."
SBI,Service Request,Can I cancel a Demand Draft request online?,"No, cancellation of a printed DD usually requires you to visit the issuing branch with the original DD instrument."
SBI,Service Request,How do I register for the Positive Pay System (PPS)?,"Log in to YONO or Net Banking, go to 'Cheque Book Services' > 'Positive Pay System'. Enter the details (Cheque No, Date, Amount) for high-value cheques to ensure clearance."
SBI,Service Request,How do I manage Standing Instructions (SI) online?,"In Net Banking, go to 'Request & Enquiries' > 'Standing Instruction'. You can view, add, or cancel SIs for recurring transfers."
SBI,Service Request,How do I request a closure of my loan account?,"Loan closure usually requires a branch visit. However, you can request a 'Foreclosure Simulation' letter online to know the payout amount."
SBI,Service Request,Can I request a passbook online?,"Passbooks are physical documents issued at the branch. However, you can use 'm-Passbook' on YONO Lite or request an email statement online."
SBI,Service Request,How do I submit a Life Certificate for Pension?,You can submit a Digital Life Certificate (Jeevan Pramaan) via the 'Video Life Certificate' service on the SBI Pension Seva portal or by visiting a branch/CSC.
SBI,Service Request,How do I download my Pension Slip?,"Log in to Net Banking or the SBI Pension Seva portal. Go to 'Pension Slip', select the year and month to download your pension details."
SBI,Service Request,How do I request a duplicate Statement of Account?,"You can download statements for free online. For a physical duplicate statement, you must submit a request at the branch (charges apply)."
SBI,Service Request,How can I request to change my Home Branch?,"Log in to Net Banking, go to 'e-Services' > 'Transfer of Savings Account'. Select the account and the new branch code to process the transfer online."
SBI,Service Request,How do I request a CIBIL Score report?,"Log in to YONO, go to the 'Loans' section, and look for 'Check CIBIL Score'. You can generate the report instantly."
SBI,Service Request,How do I request a customized cheque book?,"Currently, standard cheque books are issued via digital channels. For specific requests, contact your home branch."
SBI,Service Request,Can I request a cheque book for my other accounts?,"Yes, you can select any active savings or current account linked to your CIF while making the request in Net Banking/YONO."
SBI,Service Request,How do I update my PAN card details?,Go to 'Profile' > 'PAN Registration' in Net Banking. Enter the PAN number and submit. It validates against NSDL records.
SBI,Service Request,How do I request a Balance Certificate?,"You can download a balance summary online. For a signed/stamped Balance Certificate for visa/audit purposes, you must visit the branch."
SBI,Service Request,How do I request a debit card replacement?,"In YONO, go to 'Service Request' > 'ATM/Debit Card'. Select 'Request New Card', choose the card type and name to be printed, and submit."
SBI,Service Request,How do I update my Aadhaar details?,Go to 'e-Services' > 'Link your Aadhaar Number' in Net Banking or use the YONO app to submit the seeding request.
SBI,Service Request,How do I check the limit of my cheque book request?,"Standard savings accounts typically allow a certain number of leaves (e.g., 25 or 50) per request based on the variant. The system will alert you if you exceed the limit."
SBI,Service Request,How do I activate a new cheque book?,"Usually, cheque books are pre-activated. If not, or if it's a specific series, you can use the 'Cheque Book Services' tab to acknowledge receipt."
SBI,Service Request,Can I request a cheque book via SMS?,"Yes, if you are registered for SBI Quick, send 'CHQREQ' to 09223588888. You will receive a confirmation SMS to proceed."
SBI,Service Request,How do I subscribe to the National Pension System (NPS)?,Go to 'e-Services' > 'NPS Registration' in Net Banking. Fill in the details to generate your PRAN and start contributing online.
SBI,Service Request,How do I request a locker?,"Locker availability can be checked online in some circles, but the allocation request usually requires visiting the branch to sign the agreement."
SBI,Service Request,How do I download a Home Loan Provisional Certificate?,Go to 'e-Services' > 'My Certificates' > 'Home Loan Int. Cert (Prov)'. This helps you estimate tax liabilities for the current financial year.
SBI,Service Request,How do I request a refund for a failed transaction?,Log a complaint at crcf.sbi.co.in (CMS Portal) under the relevant category (ATM/UPI/Internet Banking) to initiate the refund process.
SBI,Service Request,How do I update my email for statement delivery?,Go to 'Profile' > 'Personal Details/Mobile'. Update the email ID and then go to 'Statement Preferences' to enable email delivery.
SBI,Service Request,Can I request a stop payment for a series of cheques?,"Yes, in the 'Stop Cheque Payment' section, you can enter the 'Start Cheque No' and 'End Cheque No' to stop the entire series."
SBI,Service Request,How do I register for mobile banking rights?,"If you have 'View Only' rights, go to 'Request & Enquiries' > 'Upgrade Access Level' in Net Banking to request full transaction rights."
SBI,Service Request,How do I download Form 26AS?,Go to 'e-Services' > 'My Certificates' > 'View Tax Credit Statement (Form 26AS)'. This redirects you to the Income Tax Department's TRACES portal.
SBI,Service Request,How do I request a reissue of a lost PIN?,You can generate a Green PIN instantly via online channels. You do not need to request a physical PIN mailer anymore.
SBI,Service Request,How do I request a signature verification?,This is a physical service. You must visit the branch with the document needing verification. Charges may apply.
SBI,Service Request,How do I request a 'No Due Certificate' for a closed loan?,"Once the loan is closed, the branch issues it. If not received, raise a service request via the CMS portal or email the branch."
SBI,Service Request,Can I request a Cheque Book for my PPF account?,"No, cheque books are not issued for PPF accounts. Withdrawals are made via withdrawal forms or online transfer to savings account."
SBI,Service Request,How do I enable international usage on my card?,Go to 'Service Request' > 'ATM/Debit Card' > 'Manage Card'. Select the card and switch on 'International Usage'.
SBI,Service Request,How do I register for SBI WeCare FD?,You can simply open a new Fixed Deposit in YONO/Net Banking and select the tenure of 5 Years+; the WeCare rate is applied automatically for Senior Citizens.
SBI,Service Request,How do I request a physical PIN mailer?,"If you cannot generate a Green PIN, visit the branch to request a physical PIN mailer. It will be dispatched to your registered address."
SBI,Service Request,How do I update my FATCA/CRS declaration?,Go to 'Profile' > 'Manage FATCA/CRS' in Net Banking to certify your tax residency status online.
SBI,Service Request,How do I check my recurring deposit maturity instruction?,Go to 'e-Services' > 'Maturity Instruction'. You can view or modify how the proceeds should be credited upon maturity.
SBI,Service Request,How do I request an ITR acknowledgment?,SBI does not provide ITR acknowledgment. You must download it from the Income Tax e-Filing portal. SBI only provides tax deduction certificates (Form 16A).
SBI,Service Request,How do I request a refund of excess TDS deducted?,You must file your Income Tax Return (ITR). The Income Tax Department will process the refund. The bank cannot refund TDS once deposited.
SBI,Service Request,How do I link my demat account?,Go to 'e-Services' > 'Demat & ASBA Services'. You can link your SBI Cap Securities demat account to view holdings.
SBI,Services,What is SBI Doorstep Banking (DSB)?,"Doorstep Banking allows customers to avail of banking services like cash pickup, cash delivery, and cheque pickup at their home location."
SBI,Services,Who is eligible for Doorstep Banking services?,"While initially for Senior Citizens (70+) and differently-abled persons, many services are now available to all KYC-compliant customers at select branches."
SBI,Services,How do I book a Doorstep Banking service?,"You can book a service via the 'Doorstep Banking' mobile app, the YONO app, or by calling the toll-free number 1800 11 1103."
